id,original_text_id,adequacy,fluency,simplicity,model_id,original,simplified
397,37,,,,M6,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.",There is no evidence in the Thurman opinion .The defendant specifically challengfed the application of the restrictions provision .This Court finds the Sixth Circuit ’ s application of the Chrysler Corporation provision persuasive .The agreement with Pinnacle prevents .This is in the absence of evidence .This is in legal authority to the contrary .A finding of a legitimate expect of just cause employment .
398,37,,,,M11,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman opinion that the plaintiff clearly refuted the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment."
399,37,,,,M2,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman opinion that the court has challengfed the application of the tax act on the basis of the change in corporate entity , this Court finds the Sixth Circuit ’ s application of the Chrysler Corporation rule unreasonable ; in the absence of evidence or legal authority to the contrary , the agreement with Pinnacle is a finding of a legitimate cause of just cause employment ."
400,37,,,,M7,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman opinion that the defendant specifically challengfed the application of the restrictions provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit ’ s application of the Chrysler Corporation provision persuasive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle prevents a finding of a legitimate expect of just cause employment."
401,37,,,,M3,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman opinion that the court has challengfed the application of the tax act on the basis of the change in corporate entity , this Court finds the Sixth Circuit ’ s application of the Chrysler Corporation rule unreasonable ; in the absence of evidence or legal authority to the contrary , the agreement with Pinnacle is a finding of a legitimate cause of just cause employment ."
402,37,,,,M4,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence that the plaintiff expressly challenged the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit's application of the Chrysler Corporation provision instructive; the agreement with Pinnacle precludes a finding of just cause employment in the absence of evidence or legal authority to the contrary."
403,37,,,,M9,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","The Thurman opinion doesn't have any evidence that the plaintiff challenged the use of the limit provision because of the change in the company's structure. However, this Court considers the Sixth Circuit's application of the Chrysler Corporation provision as helpful. Unless there is evidence or legal support against it, the agreement with Pinnacle prevents a valid claim of expecting fair employment conditions."
404,37,,,,M5,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman view that the litigant expressly challengfed the applications of the limits proviso on the basis of the change in corporate entity , this Court sees the Sixth Circuit ’ s applications of the Chrysler Corporation stipulation didactic ; in the absence of evidence or legal authorisation to the contrary , the accord with Pinnacle prevents a finding of a true anticipation of just cause employment ."
405,37,,,,M1,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","There is no evidence in the Thurman opinion that the plaintiff said that the plaintiff said that the use of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit reforms application of the Chrysler Corporation proposed that the Chrysler Corporation could not be used in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle ."
406,37,,,,M10,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.","While there is no evidence in the Thurman opinion that the claimant expressly oppose to the application of the limitations provision on the basis of the change in corporate organization, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle prevent a decision of a legitimate expectation of fair cause employment."
407,37,,,,M8,"While there is no evidence in the Thurman opinion that the plaintiff expressly challengfed the application of the limitations provision on the basis of the change in corporate entity, this Court finds the Sixth Circuit’s application of the Chrysler Corporation provision instructive; in the absence of evidence or legal authority to the contrary, the agreement with Pinnacle precludes a finding of a legitimate expectation of just cause employment.",while there is no evidence in the thurman opinion that the plaintiff expressly the application of the limitations provision the agreement with pinnacle precludes a finding of a legitimate expectation of just cause employment.
408,38,,,,M2,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter , Dr. Pence offers four opinions : ( 1 ) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market ; ( 2 ) the Pinnacle product was not labeled ; ( 3 ) patients could not give respond to the surgical treatment of the Pinnacle due to the misbranding of these products ; and ( 4 ) BSC failed to meet the post-market high standard of care for their products , leading to further mis-branding ."
409,38,,,,M8,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","pence the pinnacle product these products; and bsc did not meet the post-market standard of care for their products, leading to further mis-branding."
410,38,,,,M4,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter, Dr. Pence offers four opinions: (1) the Pinnacle product was inadequately labeled; (2) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products."
411,38,,,,M10,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct sufficient testing of the Pinnacle product before releasing the product; (2) the Pinnacle product was insufficiently labeled; (3) patients could not sufficiently agree to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to fulfill the post-release cautionary standard of care for their products, leading to further mis-branding."
412,38,,,,M5,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter , Dr. Pence offers four views : ( 1 ) BSC did not do decent testing of the Pinnacle product prior to placing them on the market ; ( 2 ) the Pinnacle product was inadequately labeled ; ( 3 ) patients could not adequately consent to the preoperative nidation of the Pinnacle due to the misbranding of these products ; and ( 4 ) BSC failed to meet the post-market alertness standard of care for their products , leading to further mis-branding ."
413,38,,,,M1,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter, Dr. Pence offers four opinions: (1 ) BSC did not have good testing of the Pinnacle product prior to placing them on the market; (2 ) the Pinnacle product was inadequately labeled; (3 ) patients . BSC did not want to meet the post-market vigilance standard care for their leading products to leading misbranding more money ."
414,38,,,,M7,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was poorly labeled; (3) patients could not properly agreement to the surgical implant of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market safety standard of care for their products, leading to further mis-branding."
415,38,,,,M3,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter , Dr. Pence offers four opinions : ( 1 ) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market ; ( 2 ) the Pinnacle product was not labeled ; ( 3 ) patients could not give respond to the surgical treatment of the Pinnacle due to the misbranding of these products ; and ( 4 ) BSC failed to meet the post-market high standard of care for their products , leading to further mis-branding ."
416,38,,,,M9,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this case, Dr. Pence has four opinions: (1) BSC didn't test the Pinnacle product enough before selling it; (2) the Pinnacle product didn't have proper labels; (3) patients couldn't give proper consent for the surgical implantation of the Pinnacle because of the incorrect labeling of these products; and (4) BSC didn't meet the post-market safety standards for their products, which caused more incorrect branding."
417,38,,,,M11,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market precaution standard of care for their products, leading to further mis-branding."
418,38,,,,M6,"In this matter, Dr. Pence offers four opinions: (1) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market; (2) the Pinnacle product was inadequately labeled; (3) patients could not adequately consent to the surgical implantation of the Pinnacle due to the misbranding of these products; and (4) BSC failed to meet the post-market vigilance standard of care for their products, leading to further mis-branding.","Dr. Pence offers four opinions .( 1 ) BSC did not conduct adequate testing of the Pinnacle product prior to placing them on the market .( 2 ) the Pinnacle product was poorly labeled .( 3 ) patients could not properly agreement .( 4 ) BSC failed to meet the post-market safety standard of care , leading to further mis - branding ."
419,39,,,,M6,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","The government can avoid liable .It can show .It would have taken the same adverse action in the absence of the protected speech . ” Santoro 103 , 109 ( 2d Cir. 1998 ) .The Plaintiff does so .The Plaintiff makes out a pro prima harassment claim because “ there is evidence that the adverse employment action was motivated in part by protected speech .” Santoro was 147 F.3d .It can show .It would have taken the same adverse action .Santoro was Heil v. ."
420,39,,,,M9,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","But even if the Plaintiff does that and proves a clear case of retaliation because ""there is evidence that the unfair job action was partly motivated by protected speech, the government can avoid legal action if it can show that it would have taken the same action even without the protected speech."" Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998)."
421,39,,,,M7,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However, even if the Plaintiff does so and makes out a pro prima harassment claim because “ there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liable if it can show that it would have taken the same adverse action in the absence of the protected speech. ” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998)."
422,39,,,,M2,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However , even if the Plaintiff does so and makes out a prima donna insurance claim because “ there is evidence that the unfair employment action was motivated in part by protected speech , the government can avoid prosecution if it can show that it would have taken the same employment action in the absence of the protected speech. ” Heil v. Santoro , 147 F.3d 103 , 109 ( 2d Cir.1998 ) ."
423,39,,,,M3,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However , even if the Plaintiff does so and makes out a prima donna insurance claim because “ there is evidence that the unfair employment action was motivated in part by protected speech , the government can avoid prosecution if it can show that it would have taken the same employment action in the absence of the protected speech. ” Heil v. Santoro , 147 F.3d 103 , 109 ( 2d Cir.1998 ) ."
424,39,,,,M8,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","even if the plaintiff because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it that would have the same adverse action in the absence of the protected speech.” heil v. santoro,"
425,39,,,,M11,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However, even if the Plaintiff does so and makes out a at first sight response because “there is evidence that the adverse employment action was motivated in part by freedom of speech, the government can prevent liability if it can show that it would have taken the same adverse action in the absence of the freedom of speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998)."
426,39,,,,M4,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However, even if the plaintiff does so and makes out a prima facie retaliation claim, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech. Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998)."
427,39,,,,M5,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However , even if the Plaintiff does so and makes out a prima facie revenge claim because “ there is evidence that the adverse employment action was incited in part by protected speech , the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech. ” Heil v. Santoro , 147 F.3d 103 , 109 ( 2d Cir.1998 ) ."
428,39,,,,M10,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However, even if the Claimant does so and makes out a evidently a counter claim for reprisal because “there is evidence that the change in the terms and conditions of a job that puts the Claimant in a worse position was motivated in part by protected speech, the government can avoid responsibility if it can show that it would have done the same change in the terms and conditions in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998)."
429,39,,,,M1,"However, even if the Plaintiff does so and makes out a prima facie retaliation claim because “there is evidence that the adverse employment action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same adverse action in the absence of the protected speech.” Heil v. Santoro, 147 F.3d 103, 109 (2d Cir.1998).","However, even if the Plaintiff does so and makes out a prima facie retaliation claim . However , the adverse action was motivated in part by protected speech, the government can avoid liability if it can show that it would have taken the same action (2d Cir.199 ) ."
430,40,,,,M8,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","moreover, any such inference is belied by commerce’s reference to its final determination in galvanized steel and wire from the people's republic of china, which describes commerce's offsetting practice for the ad cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices."
431,40,,,,M6,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.",Any such conclusion is demonstrated by Commerce ’ s reference .Any such conclusion is Wire From the People 's Republic of China as based only on the concept that domestic subsi dies had a horizontal effect upon import .Any such conclusion is Wire From the People 's Republic of China as based only on the concept that domestic subsi dies had a horizontal effect upon domestic prices .The People 's Republic of China describes Commerce 's offsetting practice for the AD cash deposit rate .
432,40,,,,M3,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover , any such conclusion is confirmed by Commerce ’ s reference to its final investment in Galvanized Steel and Wire From the People 's Republic of China , which describes Commerce 's offsetting practice for the AD cash deposit rate as based only on the concept that domestic subsi dies had a negative effect upon foreign and domestic prices ."
433,40,,,,M10,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover, any such conclusion is contradicted by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's balancing practice for the AD cash deposit rate as introduced only on the concept that domestic subsi dies had a similar effect upon export and domestic prices."
434,40,,,,M7,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","furthermore, any such conclusion is demonstrated by Commerce ’ s reference to its final redetermination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as based only on the concept that domestic subsi dies had a horizontal effect upon import and domestic prices."
435,40,,,,M11,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover, any such deduction is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's balancing practice for the AD cash deposit rate as premised only on the concept that domestic subsidies had a symmetrical effect upon export and local prices."
436,40,,,,M1,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover, any such inference is belied by Commerce releases reference to its final determination in Galvanized Steel and Wire From the People's Republic of China , which describes Commerce's offsetting practice for the AD cash deposit rate as said only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices ."
437,40,,,,M9,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Also, any such conclusion is contradicted by Commerce's mention of its final decision in the case of Galvanized Steel and Wire From the People's Republic of China, which describes that Commerce's offsetting practice for the AD cash deposit rate is based on the idea that domestic subsidies have an equal impact on both export and domestic prices."
438,40,,,,M2,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover , any such conclusion is confirmed by Commerce ’ s reference to its final investment in Galvanized Steel and Wire From the People 's Republic of China , which describes Commerce 's offsetting practice for the AD cash deposit rate as based only on the concept that domestic subsi dies had a negative effect upon foreign and domestic prices ."
439,40,,,,M4,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","In Galvanized Steel and Wire From the People's Republic of China, Commerce said that its final determination was based only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices, and that Commerce's offsetting practice for the AD cash deposit rate was different."
440,40,,,,M5,"Moreover, any such inference is belied by Commerce’s reference to its final determination in Galvanized Steel and Wire From the People's Republic of China, which describes Commerce's offsetting practice for the AD cash deposit rate as premised only on the concept that domestic subsi dies had a symmetrical effect upon export and domestic prices.","Moreover , any such inference is negated by Commerce ’ s reference to its final determination in Galvanized Steel and Wire From the People 's Republic of China , which depicts Commerce 's offset practice for the AD cash deposit rate as premised only on the idea that domestic subsi dies had a balanced effect upon exportation and domestic prices ."
441,41,,,,M1,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota started using its own accord in state court in this case , at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can be distinguished ."
442,41,,,,M8,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","because the state of south dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and fag bearings can appropriately be distinguished."
443,41,,,,M7,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota brought suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked parties, no such unfair prejudice is present, and FAG Bearings can properly be distinguished."
444,41,,,,M2,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota brought suit on its own accord in state court in this case , at a time of its own choosing , with its hand-picked jury , no such unfair prejudice is present , and FAG Bearings can appropriately be distinguished ."
445,41,,,,M11,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","FAG Bearings can appropriately be distinguished because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, without any unfair present prejudice."
446,41,,,,M5,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota lodged suit on its own agreement in state court in this case , at a time of its own choosing , with its hand-picked litigants , no such unfair bias is present , and FAG Bearings can fitly be distinguished ."
447,41,,,,M9,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unjust prejudice is present, and FAG Bearings can appropriately be acclaimed."
448,41,,,,M6,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.",No such unfair prejudice is present .The State of South Dakota brought suit .FAG Bearings can properly be distinguished .
449,41,,,,M3,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota brought suit on its own accord in state court in this case , at a time of its own choosing , with its hand-picked jury , no such unfair prejudice is present , and FAG Bearings can appropriately be distinguished ."
450,41,,,,M4,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","Because the State of South Dakota filed suit on its own in state court in this case, with its hand-picked defendants, at a time of its own choosing, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished."
451,41,,,,M10,"Because the State of South Dakota filed suit on its own accord in state court in this case, at a time of its own choosing, with its hand-picked defendants, no such unfair prejudice is present, and FAG Bearings can appropriately be distinguished.","The State of South Dakota filed case on its own hand in state court in this case, at a time of its own choosing, with its hand-picked defendants. Hence, no such unfair bias is present, and FAG Bearings can suitable be identified."
452,42,,,,M1,"The Government has called at trial two so-called “cooperating witnesses,” ie, alleged co-conspirators of the defendants who have pleaded guilty and who are “cooperating” with the Government by testifying at trial in hopes of receiving a sentence reduction.","The Government has called at trial two so-called Discooperating witnesses, Belgrade ie, said co-conspirators of the defendants who have pleaded guilty and who are the government by testifying at trial in hopes of getting a sentence reduction. ."
